technical_score,rsi,fundamental_score,sentiment_score,combined_score,volume_ratio,atr_percent,market_regime,twitter_sentiment,news_sentiment,rsi_oversold,rsi_overbought,macd_signal,ema_trend,price_vs_52w_high,price_vs_52w_low,pe_ratio_norm,revenue_growth,profit_margin,debt_to_equity,vix_level,sector_momentum,is_winner
50.48447399026929,54.160654069372875,24.373712536089386,55.98842289408991,43.52111891184394,1.3526271158698044,2.0369506825642256,0,0.0812764028122324,0.07488010485404012,0,0,1,-1,0.7375156547354235,1.19402080540851,0.7454659251520945,3.455260268548651,26.085905203714805,0.6996480825751331,15.215208967796652,0.9065632598543476,1
56.35056409375848,70.40987893757976,16.666830831656142,87.3827599790103,24.820159936569187,1.9748715383908084,2.0516326488938526,-1,0.032281030866885226,-0.2660114818113931,0,1,-1,-1,0.6734392448693648,1.4100261134170817,0.35841170416026497,-26.510153046175525,27.501703467700356,1.0387351313678723,25.644271309321535,2.261184256649776,1
26.505036275730866,30.36769401321332,64.10461396637493,45.8731785761743,37.73963959877118,1.0329261275682151,2.6195638706269855,0,-0.18257754167078355,-0.04464556737855634,0,0,1,-1,0.6808097169613657,1.1006614304973144,0.2833672608291329,-15.089579691418386,19.900850139944257,1.3069831443578503,13.943150735132527,-8.786425385069109,1
44.11234550949635,10.0,37.78442489670614,45.23358658973906,4.922280006489402,1.4662655807514056,2.4265216325879964,1,-0.013987429564400744,0.35055239737581745,1,0,0,-1,0.6916499301905384,1.2836132836555303,0.4267863847831888,36.88500298239987,26.386047156331735,0.171317981864429,20.961281975479952,4.641519154903138,1
57.21845179419732,52.75774317130542,44.271724500632835,51.74867768018696,49.94515633459086,2.0935478185438336,2.006736174063818,0,0.08207837197850329,0.10706359937921581,0,0,0,-1,0.7981767272392702,1.1574736831913595,0.583067788271101,21.208468879081778,12.420927249053191,1.1421584586813793,28.857656813136373,-4.906229440409384,1
31.980128451553945,77.0076677226628,35.93918519363994,66.07273903371558,34.87087271258032,1.1306009899968728,1.0501821439108767,0,0.033164735865639235,0.03263557310708961,0,1,-1,-1,0.8120474245475772,1.232088370791522,0.26808572115950935,9.325559599880842,16.736168849828417,0.6207983163626931,17.2763927981688,-1.7042695782697228,0
62.51396036691344,68.58419529409156,45.32359746618477,27.401989547144012,52.898578851946574,0.8802110367632073,4.390463468784712,0,-0.4433316323259951,0.05371617736596626,0,0,-1,-1,0.44959043582938363,1.2735709782551383,0.6467505219507431,41.25573800655348,53.80708446310768,0.9967315426593893,12.397722110001288,4.374538890364409,0
42.9872262016239,53.14489122911939,78.77368601773415,20.51666162785242,27.62318111676213,0.426428325431462,0.940403270611091,-1,-0.4034960005825228,-0.09728377399414094,0,0,0,-1,0.6132214481544633,1.4214735530529583,0.7330894372114903,8.45808902408081,25.18040509335269,0.9196745717314564,28.730109227958607,3.574317522861918,1
49.166125004134464,42.62545721551929,64.43831225512615,41.193270940697786,53.2436777975806,0.9592852885733857,2.4101892459568757,0,0.32485243017491733,0.4990380799387314,0,0,0,1,0.5677671630633813,1.2534025168919163,0.12884358729691237,27.662185329218893,12.300252090247293,0.6845079043054356,20.888117602256447,-11.368263361131516,1
42.96586775541206,62.10683894955966,65.52002321396559,25.491155614110692,45.77625582819509,1.509399051210363,1.9591555268581398,1,-0.09209821376502053,-0.20303928263351684,0,0,0,1,0.6116598519885948,1.5144499707848622,0.2834379485697093,9.076634724169061,24.04827703687916,1.015501952130032,36.06265324479364,-11.295298407665463,1
92.04556369017875,35.39680700443297,24.50791299573238,43.62752978711542,74.52929447782893,1.6045072719571158,1.030808093060565,0,0.17541760411078214,0.052731540490982526,0,0,0,1,0.9135836035944116,1.3165821583010526,0.09090568566574167,11.511182558376898,-3.833128219916686,0.8790820558753591,24.14975619029439,-7.968934968528778,1
54.730055505241324,57.14536654034329,29.279232742048354,57.537495441939356,73.17035292618438,1.2868309047730329,1.5687507852390183,-1,-0.3276359729167189,0.028756391585701785,0,0,-1,1,0.8794288424811578,1.9090084476987652,0.2319971525823077,88.53365436015855,7.177073415963263,0.7242650148717924,26.103985517812433,1.609692728093738,1
33.84578142088199,57.5820523874994,0.0,36.63876704671605,63.78018404515424,0.7628838041137641,1.5975941566012488,-1,-0.441943762993959,0.2521906267832838,0,0,1,-1,0.8055878895991189,1.414459324113181,0.49025520877474804,-7.355174057978484,8.956181959728422,0.6937775896408402,22.908115955034635,10.452537872593194,1
71.45089824206377,65.90314861248319,35.43114522051043,28.597601348279863,47.10079329008181,0.3721676759454188,2.7793944669257,0,-0.2530789837595139,0.2757934846984099,0,0,0,1,0.751068240744193,1.1049702976085,0.2722982820166987,23.7695022960447,1.2424642971972286,0.40968873038543513,24.453765090214482,-3.8531437136881483,1
30.583127000579555,90.0,67.22065735494185,51.04005742573022,81.7807059289044,0.7806662564188035,1.2394598004377553,1,-0.06676952123142398,-0.008004701121767701,0,1,0,1,0.4711156497590538,1.3130679881333203,0.434193430026576,23.23243325173486,38.55019516317139,0.7472183514743567,24.87367763873856,-7.532227604559078,0
59.17727190009511,55.88623950768151,59.305037283470675,62.93815226922756,28.70447083240269,0.8588401734141174,1.48471375697687,0,-0.1995420897853237,0.0726666232782624,0,0,1,1,0.602529379758562,1.3241800659276612,0.062280393976198035,38.749196649280606,19.11222139715708,0.22435873389101665,25.425599559178576,-7.496182400893628,0
15.806597522404488,42.36554561438752,46.01276126686177,24.57539842225081,30.94662055654506,0.8551618894395591,0.6476351106959478,0,0.38818005693171415,0.08213368847848707,0,0,-1,1,0.8771377141216802,1.0586812076684735,0.2034813984766063,8.187125485600045,20.77569690734625,0.8805097341113343,11.060897673713608,3.49721972902572,0
28.43627902203139,49.616385317120084,49.598594893075045,62.30348597458976,50.74325350166403,1.3624413196608292,3.2999427414608427,-1,0.053856990461238465,-0.5680354138926518,0,0,1,1,0.6255083355075096,1.2256572802027996,0.1290059387769956,60.02757703829344,10.43774520456942,1.1611963665238325,13.12953079024961,8.601441629523695,1
58.93722471738247,23.463861426663225,37.6000602336427,62.25959305607489,85.81057163381678,2.698883598611848,1.0744540829666867,0,0.5546815855685575,-0.39724740061944386,1,0,-1,-1,0.42811817220981613,1.2867112714180222,0.14530627967126108,0.9746861787661558,-5.292361255649823,0.31060301745899044,25.293051849685188,8.142028023698764,1
69.76933159990821,39.579303033664125,53.68565988323211,64.31127653234942,48.96491639694869,1.063711918447726,1.879046271441419,-1,0.12132244622142516,-0.15126592268049266,0,0,-1,1,0.638804449508731,1.2192527735307288,0.4314317504929642,-1.2123359885254175,11.05449245641004,0.6274395878862705,20.742723510506742,-5.3994361910860915,0
58.42736562379941,43.86076342830344,63.785809030651066,68.2772032230753,49.251321351860774,0.8972992194389746,1.5831821935410688,1,-0.7237652453759432,-0.14039966909421722,0,0,-1,1,0.5707094866218658,1.3683260079104171,0.3985951477276216,31.08415168242437,5.661406555693313,1.7361564097125854,13.893822988611088,-12.139328916487854,0
52.68703435223519,42.138674030981115,20.91403782661149,83.03020886989424,30.37134465832286,0.8784371586210172,1.5853411381486753,0,0.31681248193756634,-0.29982060549103307,0,0,-1,-1,0.6407530677512753,1.420728140622393,0.5525027437563091,40.75714239696743,-3.2398638787001452,2.74476418148114,22.407854324827397,0.6699489097864434,0
48.977926088214225,52.28532308050583,55.393658381072264,44.65861927071417,66.18894377905568,1.0641670531693135,2.279474180881124,1,-0.4528654867409864,0.18739564284340748,0,0,-1,1,0.5790137242960144,1.1413681302355705,0.5613660139014869,-21.18453168216597,23.391945741826007,0.6991008526947103,32.909119441726304,11.854668627912513,1
25.42956019265145,37.66370101426699,66.78382767718401,51.643573701167874,66.2976438149403,0.6609038704608418,3.217179307273181,1,0.06916010016340174,0.0005296052543681179,0,0,0,-1,0.584910413835888,1.3901867877043337,0.5987366150147441,-9.25848783378283,8.006780039780448,0.7691027910750194,21.530309934254685,3.4550839674147267,1
40.60311583210583,66.81546000986707,42.52819479865935,43.75342350127961,63.83612802099865,1.0619419702450712,1.8232077833074773,1,-0.23240521729915345,-0.053673636846709304,0,0,-1,1,0.6887938555055924,1.1687991426021564,0.20936810705128017,14.265429386031114,-14.703835880264236,0.7097797176576423,23.375526751566,-10.860946950036286,1
45.78722458080425,50.00310597377295,62.612611018170504,50.02965267133716,42.56168990728956,1.252831473126056,2.1426239162758183,0,0.6428133103392559,-0.3140388186268467,0,0,0,-1,0.7204174090581217,1.3644640151968694,0.5778241198934067,24.870506673702785,12.011470976724917,0.8108389282051569,23.63289693853509,-0.5375982012983619,0
76.1424445243783,49.860495182920786,100.0,72.99310033454468,41.39939847440492,1.110536277779003,1.8805355714279277,-1,0.4318793782290406,-0.011136216061197135,0,0,-1,-1,0.8510896509955377,1.3663680399126468,0.28588320897878067,43.71420240992386,12.28938226353459,1.5548206921136882,15.117151575574667,-8.077263150690015,1
61.872365791369226,45.081579252306234,48.121829726235944,29.824782741039968,32.60316624392544,1.2570540991687456,2.4769118675920008,1,-0.22254619251052746,-0.6566711889996529,0,0,0,-1,0.741256923288564,1.469139593429389,0.636625293665703,12.883508863471238,23.309936750837775,0.7423094721648661,19.59464087160662,2.6391634656925276,1
19.73919689274532,52.32786025788469,57.07952690009583,37.08425491751637,53.258087526414,1.2421873340110334,1.3700311108138832,1,-0.03820730043633353,-0.040739077701460256,0,0,1,1,0.7867716842356087,1.1059329637594713,0.5972277800026963,38.86455597889044,13.80217533879854,0.325352871099602,10.0,-0.34367708883329245,1
61.4816793878959,62.37647397001452,36.71497249409495,70.65771404756842,35.79389006082248,0.4123229649851685,2.534905154048222,1,0.07337942089476522,0.01579591720193901,0,0,1,1,0.9404508692647794,1.2259897568393163,0.3078640191638853,-35.091279559392774,2.807937959507271,0.8644024032441984,12.446142767318284,-2.1814006635991903,0
47.29835439167367,36.9930467643365,53.262520926836906,65.30054760353134,34.33875242126067,1.3749743538480304,2.5707558128111225,-1,0.25902422146848314,0.060478746080374644,0,0,0,-1,0.8402257200513402,1.1537471276006501,0.5048185489828618,-20.026554607615598,19.46855782710653,0.588067926601469,19.37075363251658,-5.045996135893776,1
41.461559993880826,40.12825266387115,58.28488924968147,44.55302529774383,45.644639246339864,0.7149751995518088,2.5421617544006208,0,0.008745573697503803,-0.39102544086982,0,0,-1,-1,0.7278523551128158,1.4501032448410718,0.5028935219758552,9.807692251051442,2.2676256749200547,0.37833741401809634,10.46669561906881,3.40801402481476,0
67.23352577681736,45.44410956835003,53.50716212486248,62.8160300168108,44.66265737223676,0.5781513568648262,1.2660994220524995,1,-0.30746846981426007,0.05620418417286869,0,0,0,-1,0.8242601086397051,1.405604511818463,0.12721047451199385,36.10959906821004,22.579852564496925,0.37841714669797855,19.83721026367454,9.551932241084806,1
75.61999044991902,29.811936147901775,31.645484245240578,55.118237637380496,43.93032206767067,0.5756669980067197,1.5413596959124463,-1,-0.21526759176001586,-0.2603578174661356,1,0,0,-1,0.7611290163024071,1.4782953724763477,0.19546207764123213,1.9465161006476368,29.3362865277337,0.6934817237157984,17.630544759600006,12.945691878281858,1
73.62560238232398,37.71113210417754,53.714511883858115,72.50411913501482,58.99666895260392,1.2420593960026205,1.8144579908941345,0,-0.001344538913037399,-0.20311745807308348,0,0,-1,-1,0.7805891939260755,1.1770276446127876,0.19927139030167534,2.7221930582116602,-25.198059781645355,1.0790396987338904,30.58852616336562,3.3069574498514793,1
38.21564953554723,42.85668689683011,76.31952689691747,51.117643907401586,53.18571703225419,0.8946815235765992,0.9528128085854914,0,0.3703370936294073,0.1794828464556662,0,0,1,-1,0.6905426331978208,1.130903940713129,0.495271092666176,19.53364845407515,0.7608294386928875,1.0435904782169105,36.18562881820719,10.16484438691992,1
48.81575248297571,63.11583771069091,58.07544376126149,65.38448170808874,47.67765954233324,0.43128576014773656,3.12042148247519,-1,0.12835135816081317,0.503528430839936,0,0,0,-1,0.5744448649296249,1.3004523286220007,0.22266674489962704,4.311633643164822,18.97125684965539,1.527194653513641,19.55228419745154,-8.089752421958202,0
61.62526862807128,53.938419935028875,67.31576940329313,89.63017865738931,54.74519392467223,1.2700025490521232,1.6406448841694679,-1,-0.23202447798450476,0.012839689700670004,0,0,1,-1,0.7584170517762984,1.396117267293345,0.08697102866496441,45.089197926135846,13.385176535121854,0.47042045843611374,23.01524454129399,-2.681854857601418,1
74.51090254244718,52.90384867051316,45.7337845397727,58.97148732571199,37.12709438343052,0.48684763691273697,1.8470156142803793,0,0.19451183331293698,-0.20427386466005806,0,0,1,-1,0.9639108605616754,1.0890855213639061,0.39683397076155336,12.47760953006107,31.4566360726265,0.5933936065101689,29.679477708217966,-7.667683878424118,0
45.4165152430942,62.763469432519585,63.498204309626786,50.73992248692265,53.57917935864517,1.0724123883070635,1.308914573758004,-1,-0.11609545166344794,0.047167611877499634,0,0,1,-1,0.87977992316739,1.145801995945731,0.4987012356239233,71.47169084745846,30.763763044407554,1.0846736481839343,19.956218148330557,-3.9076831914292733,0
51.286820466723654,47.93942317400905,55.02682108789747,60.83670477831469,54.259037392669505,1.1266509407740237,0.9697169795227597,0,0.2671224015560524,0.23475728937478638,0,0,0,1,0.5841188168665344,1.2636882240809482,0.18866913071283659,13.793620517975691,25.892100368622515,1.1416359328973957,23.365725334866678,-8.205809033933386,1
32.873300519879436,55.856972748933345,32.88360686562982,44.52078712694173,29.454297109637793,1.5570430485243445,1.294841178842729,-1,0.7581031254985816,0.15524939146818384,0,0,0,-1,0.5299203190701293,1.3267209585133124,0.5374136875777075,0.5284681785169258,-13.299774561972448,0.5419526932176282,10.0,13.029666049889812,0
31.075867518386584,48.451673706012556,55.733378086379744,85.81951558287099,66.93540631555543,2.4371818522893953,1.7998110281926039,0,-0.10764791128306485,0.6857782181159364,0,0,-1,1,0.530677434733593,1.2420007361103695,0.4201188021180044,12.225142906212634,9.5542589153789,0.4905694433416774,24.131903226332483,-2.9822565689090337,1
71.25051644788397,53.980435240994424,32.14946005807441,52.70106556543972,38.77849442159507,0.5054338230444309,2.1584093213513853,1,0.24048154791791126,-0.17883439227366668,0,0,-1,-1,0.5730698184827934,1.37648340863368,0.533510439860975,37.35769974098843,21.60763085535914,0.982862099640506,30.213734627632274,-1.131278430479136,0
82.12480057141646,41.25862013582627,38.60815505207374,45.906000196617306,53.354646988096526,0.9741042696588608,1.7589492544362841,0,-0.22361799961131892,0.06305786997982452,0,0,0,1,0.5951927982758342,1.391498410293958,0.6958370836793231,5.887017138450713,11.603425733334765,1.2555399588365626,11.057446951005439,-12.3670291727316,1
53.55979756839332,13.417742625853563,53.40790953126273,37.464664924699456,69.46617610802906,0.8709526664493467,1.8939973706239257,0,-0.03367913015738927,0.3872294883545508,1,0,-1,-1,0.8235219935957797,1.5827074439077173,0.11548398271553807,-60.271712128957375,10.106851818444152,0.6424216361821722,10.0,-16.05861328846885,0
75.07065795784048,47.985812567205436,55.35039692084223,66.45830287409657,65.88515136570804,1.2421886237825304,1.4407869395642827,1,0.008868686061630387,0.371539809254633,0,0,1,1,0.5220828542273978,1.269066561428211,0.41659293276399123,-1.8466371685025784,30.563732525430638,0.9759565405473443,30.35096610958841,13.597260914249164,0
62.23272050095268,71.3412220414991,28.593815628611676,63.007811192416085,52.515000828532536,1.1138632581664674,2.0107331895892635,1,-0.05810509801331416,-0.48751948163109515,0,1,1,-1,0.34488979328296254,1.435808289819474,0.27147798705520393,-47.939246685211245,17.374762458633192,0.7420807576465983,17.46699824737958,-1.9121247473801324,1
42.09760490789751,63.893231033623884,68.97174388129177,42.539684428788604,46.56251495676897,0.8383889701216006,2.9836075230240895,-1,0.7389041066325072,-0.0008394050099953061,0,0,0,-1,0.6168216751800107,1.1798857842079538,0.036336194260418384,22.89937403040954,8.214340631000237,0.5010990592074458,13.75511176928326,18.352416941110633,1
62.227912110168276,64.48096226886756,60.296113009408515,58.64677017683634,66.21267862863351,0.8021568679411419,2.1856554856162957,0,-0.09197792240351471,0.3711301914621749,0,0,1,-1,0.7135410692645598,1.3573521261827803,0.8181429027582101,-18.026975744099953,-5.78284769993661,1.151573591325967,20.77459598078817,-1.2037593609131363,1
85.76073132931938,68.54196082709326,37.31488815900409,27.371660476807154,62.1204246671293,0.5722236156242562,2.2791823387746692,0,0.17605546163546038,0.7226607475997844,0,0,0,1,0.7662837079894612,1.247097275611605,0.16764578551812145,11.18362369719031,37.80641544572449,0.6463533275933206,15.628236037057356,-9.951277133423101,1
54.283479217800966,51.32986386442156,22.323473663914843,52.774558626097345,42.72452469933805,1.638745141289589,1.8544841288399192,0,-0.5790260607970297,0.17594897093770462,0,0,0,-1,0.9030064587323864,1.3907164676722612,0.3272171298601316,-26.783596325438765,16.536955503916385,0.2983942372680837,11.719297387332734,0.17357777072325845,0
86.29287311628012,52.959735611083936,47.391717576534234,56.79134528115042,40.076595294974645,1.2580993010310557,0.9036962082945693,1,0.12959896901088308,-0.09196582342412092,0,0,0,-1,0.92547799245402,1.2482203998059822,0.1885454303172246,7.870085594969966,5.001799325953885,0.49916029108725296,10.0,0.5921951484327463,1
2.605097918205111,40.73522156848475,41.97301315049911,75.60994714338834,20.914672274560026,1.5823073009939337,1.0856006059918382,1,0.342616377705674,-0.2523007881093475,0,0,1,-1,0.6092672620344586,1.091448418971101,0.26201033420145164,14.2462281047662,25.96992535738495,0.19216118768554982,34.433410612159975,1.148206717398309,1
71.43805008750448,45.25890715959425,52.03652822695441,38.43771795906966,54.31047762525381,0.8562455656365354,1.9777311824829062,1,-0.15827920277371527,0.5546858393827123,0,0,0,1,0.7067825161093109,1.2406720890039729,0.6495323490142444,-2.361605154464952,-12.052117055592252,3.0,33.332617586110175,-0.5561148518752099,0
56.74094136476342,59.23656724656712,43.463900099199805,30.824710567965134,50.759533824724016,0.7200621621731442,1.6415228519015346,0,-0.7530666423121238,0.1821853966164398,0,0,0,1,0.5423517645434383,1.4510462354573574,0.459304391246809,8.868900984131793,38.281273775855205,1.6152461291584839,18.006563878476907,-12.108775271882788,0
49.01985299068265,68.05826655753225,13.865776506589825,36.56858058612438,69.04287061963814,0.5832394052234886,1.9658744412205138,-1,-0.01159553064819753,-0.21201673172135438,0,0,-1,-1,0.3338221816402553,1.1508652389598113,0.667273955350698,-32.08585857499639,21.165420954816867,0.3356447985700455,40.94317178312938,-12.278454899902247,0
56.835215530710045,47.90830586478501,43.00975511057915,29.9514724952762,57.3858264022055,1.1965695946564974,3.2238276576047693,1,0.005155155115658423,-0.050789091583445294,0,0,1,-1,0.7721435821925182,1.2402751684713624,0.40771691095853446,11.122772068862218,44.91487290566028,0.5200190055461786,30.627628139178036,9.308872413302055,1
15.248621707982146,43.24716102722883,44.49885600077037,70.04986036638475,72.01343791259036,0.5945820172811164,2.2043097022733242,0,0.21722251522329122,0.077546629207176,0,0,0,1,0.6208425727200358,1.1595722811204543,0.16976810696109715,-5.961117071024313,21.49527817869221,0.8478974110965926,19.60702764739661,15.736571139090579,1
50.60656224324976,50.00791938284896,61.405898445933055,73.22958942536056,41.53953658125744,2.5201830417064066,2.7279611053150856,-1,0.6032709106240302,0.13595166347202944,0,0,-1,1,0.6436431703306232,1.3815858054789254,0.6034779846273658,12.21387415253025,15.580418623900504,1.934266307026586,38.16179969964013,-2.299093946884942,1
62.14225143023493,59.01810123393672,37.43240585700111,54.80324866923243,69.07225496451427,0.5200546948434362,1.7123600339059761,1,-0.11401609518009202,-0.2249046643864475,0,0,0,-1,0.7147996352693194,1.4116462627389421,0.8231510805911953,6.990104995059292,2.9349869947247864,1.1440086894653134,10.0,-14.63580685641598,0
84.55788089483032,28.342177757996872,80.21614412070619,68.31942418527723,44.06625431343017,1.146633272652386,1.1937668513248345,0,-0.2568864370980841,-0.15354760453137317,1,0,1,-1,0.6877490287202898,1.1576173236137763,0.5631363071419653,4.019669105405925,5.426239885808851,0.8457550309836539,18.332654484190318,9.628487062140747,1
44.63459563452705,15.557285702941428,15.590470088268376,52.00937570870353,63.66394092688408,2.188961769593687,1.6109974741463757,0,-0.35007534041143296,-0.41323364059323997,1,0,-1,-1,0.8621055444519415,1.236174222919944,0.6813318852845074,-1.1837632192983119,-6.6107126178269695,0.5204465353645488,34.079905226657445,-6.782080533985606,1
38.830127942136244,41.74194725762625,73.60101496044724,48.57332528448851,30.118624112039598,1.3492445991186137,1.1949439428238564,1,0.0594235851094798,0.25994057240119545,0,0,-1,1,0.5031512569227018,1.1067668508924842,0.16353079573739585,16.83835980501817,41.66079856234231,0.9870463395995059,17.273925767965526,2.7803538693293026,1
44.96485912830927,31.68931361128762,45.96225852419411,45.004435714193576,55.52702949049283,1.0918099855178505,3.075040225723386,-1,0.14380627764555057,-0.08540461669257902,0,0,0,1,0.5037383382714717,1.3350028052346292,0.23832171913394665,51.68142537054892,13.989456166186052,0.9634687537665864,29.389446886044578,-4.194089417889853,1
